fiscal_year,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2019,DEPT OF ED PARA PROFESSIONALS,2019-04-01,MANHATTAN,SUBSTITUTE ED PARA,ACTIVE,157.87,per Day,0.0,5519.67,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1988-09-14,MANHATTAN,TEACHER- PER SESSION,CEASED,33.18,per Day,0.0,158.29,0.0,0.0,0.0
2019,DEPT OF ED HRLY SUPPORT STAFF,2018-01-02,MANHATTAN,SUBSTITUTE SCHOOL AIDE,ACTIVE,13.95,per Hour,0.0,1749.13,0.0,0.0,0.0
2019,DEPARTMENT OF EDUCATION ADMIN,1997-05-27,QUEENS,QUALITY ASSURANCE SPECIALIST,ACTIVE,82945.0,per Annum,1825.0,80897.71,0.0,10.95,498.68
2019,COMMUNITY COLLEGE (HOSTOS),2017-07-01,BRONX,COLLEGE ASSISTANT,ACTIVE,16.0,per Hour,56.75,908.0,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2001-09-04,MANHATTAN,GUIDANCE COUNSELOR,ACTIVE,98716.0,per Annum,0.0,104618.05,0.0,0.0,0.0
2019,FIRE DEPARTMENT,2006-10-16,QUEENS,EMERGENCY MEDICAL SPECIALIST-PARAMEDIC,ACTIVE,65226.0,per Annum,2134.35,65926.09,113.5,6569.34,9111.15
2019,DEPARTMENT OF CORRECTION,2016-12-19,QUEENS,CORRECTION OFFICER,ACTIVE,52170.0,per Annum,2081.72,48197.84,194.75,6984.53,3215.99
2019,BOARD OF ELECTION POLL WORKERS,2018-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,760.0,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2001-09-04,MANHATTAN,TEACHER,ACTIVE,96871.0,per Annum,0.0,105634.12,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2001-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1779.74,0.0,0.0,0.56
2019,DEPT OF ED PARA PROFESSIONALS,2019-04-10,MANHATTAN,SUBSTITUTE ED PARA,CEASED,157.87,per Day,0.0,1578.7,0.0,0.0,0.0
2019,FIRE DEPARTMENT,2003-05-04,BROOKLYN,LIEUTENANT,ACTIVE,109360.0,per Annum,2085.72,107313.71,349.42,29575.01,5961.14
2019,DEPT OF ED PER SESSION TEACHER,2016-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,512.41,0.0,0.0,0.42
2019,DEPT OF ED PEDAGOGICAL,2017-09-05,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,58995.0,per Annum,0.0,58324.1,0.0,0.0,0.0
2019,FIRE DEPARTMENT,2000-10-02,BRONX,CAPTAIN,ACTIVE,114319.0,per Annum,2085.72,113548.9,381.9,34548.59,21047.37
2019,ADMIN FOR CHILDREN'S SVCS,2000-01-10,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,69660.0,per Annum,1825.0,68009.92,71.25,4043.31,1934.42
2019,COMMUNITY COLLEGE (MANHATTAN),1994-06-24,MANHATTAN,ADJUNCT LECTURER,ACTIVE,356.48,per Day,205.72,36895.68,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1999-09-07,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1758.43,0.0,0.0,32.75
2019,COMMUNITY COLLEGE (BRONX),2017-06-01,QUEENS,COLLEGE ASSISTANT,ACTIVE,16.0,per Hour,453.0,6838.4,0.0,0.0,43.4
2019,COMMUNITY COLLEGE (MANHATTAN),2019-01-22,MANHATTAN,NON-TEACHING ADJUNCT I,ACTIVE,42.95,per Hour,0.0,200.0,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,675.0,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2003-03-11,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2995.44,0.0,0.0,0.36
2019,FIRE DEPARTMENT,2016-12-12,QUEENS,FIREFIGHTER,ACTIVE,50173.0,per Annum,2085.72,48111.45,487.17,18252.55,5836.56
2019,COMMUNITY COLLEGE (LAGUARDIA),2016-03-07,QUEENS,CONTINUING EDUCATION TEACHER,CEASED,41.69,per Hour,54.0,3001.69,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1990-11-08,MANHATTAN,SCHOOL SOCIAL WORKER,CEASED,123517.0,per Annum,0.0,34557.75,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1988-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,269.61,0.0,0.0,0.0
2019,FIRE DEPARTMENT,1991-08-11,QUEENS,CAPTAIN,ACTIVE,125531.0,per Annum,2085.72,125187.13,415.73,40159.76,22974.16
2019,DEPT OF ED PARA PROFESSIONALS,2011-03-25,MANHATTAN,ANNUAL ED PARA,CEASED,34540.0,per Annum,0.0,1119.54,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2018-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,275.0,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1988-10-12,MANHATTAN,TEACHER- PER SESSION,CEASED,20.45,per Day,0.0,53.68,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1999-12-20,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,77062.0,per Annum,0.0,78287.05,0.0,0.0,0.0
2019,DEPT OF ED HRLY SUPPORT STAFF,2018-02-15,MANHATTAN,F/T DC 37 FAMILY PARA,ACTIVE,14.2,per Hour,0.0,25357.34,0.0,0.0,0.0
2019,DEPARTMENT OF EDUCATION ADMIN,2017-06-01,MANHATTAN,ADMINISTRATIVE EDUCATION OFFICER,CEASED,90886.0,per Annum,1155.0,60497.17,0.0,0.0,632.6
2019,DEPT OF ED PEDAGOGICAL,2012-09-04,MANHATTAN,TEACHER,ACTIVE,92322.0,per Annum,0.0,93078.57,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,2012-04-02,MANHATTAN,ANNUAL ED PARA,ACTIVE,26946.0,per Annum,0.0,28901.1,0.0,102.11,0.0
2019,DEPT OF ED PER SESSION TEACHER,2015-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1580.68,0.0,0.0,3.41
2019,DEPT OF ED PEDAGOGICAL,1998-09-08,MANHATTAN,TEACHER,ACTIVE,115959.0,per Annum,0.0,124460.19,0.0,0.0,0.0
2019,COMMUNITY COLLEGE (BRONX),2008-01-21,QUEENS,ADJUNCT LECTURER,SEASONAL,58.1,per Day,160.0,9295.2,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,1998-02-26,MANHATTAN,ANNUAL ED PARA,ACTIVE,39830.0,per Annum,0.0,38221.16,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2007-02-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,583.75,0.0,0.0,0.13
2019,DEPT OF ED PEDAGOGICAL,1989-09-05,OTHER,PRINCIPAL,ACTIVE,165820.0,per Annum,0.0,184290.18,0.0,0.0,0.0
2019,DEPARTMENT OF EDUCATION ADMIN,2019-03-14,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,42687.0,per Annum,502.32,11283.37,0.25,8.76,0.0
2019,DEPT OF ED PER SESSION TEACHER,1981-04-23,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,11221.99,0.0,0.0,0.0
2019,FIRE DEPARTMENT,2014-07-14,MANHATTAN,FIREFIGHTER,ACTIVE,60837.0,per Annum,2085.72,60360.92,223.72,10978.46,4748.1
2019,DEPT OF ED PEDAGOGICAL,1999-09-07,MANHATTAN,TEACHER,ACTIVE,98290.0,per Annum,0.0,107273.5,0.0,0.0,71.68
2019,PERSONNEL MONITORS,1992-10-16,MANHATTAN,MONITOR,ACTIVE,15.0,per Hour,19.5,312.0,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,1989-11-15,MANHATTAN,ANNUAL ED PARA,ACTIVE,45203.0,per Annum,0.0,60091.39,0.0,40.61,0.0
2019,DEPT OF ED PER SESSION TEACHER,2006-08-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1836.77,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1987-02-02,OTHER,TEACHER SPECIAL EDUCATION,CEASED,102401.0,per Annum,0.0,12503.54,0.0,0.0,0.0
2019,FIRE DEPARTMENT,2007-08-06,MANHATTAN,FIREFIGHTER,ACTIVE,85292.0,per Annum,2085.72,85058.23,426.75,29158.52,16700.43
2019,COMMUNITY COLLEGE (LAGUARDIA),1984-03-27,QUEENS,HIGHER EDUCATION OFFICER,ACTIVE,128485.0,per Annum,1825.0,128132.94,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1988-10-21,OTHER,TEACHER,ACTIVE,121862.0,per Annum,0.0,134251.8,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2003-10-24,MANHATTAN,SCHOOL SECRETARY,ACTIVE,51094.0,per Annum,0.0,45857.31,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,878.0,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2016-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,610.9,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1991-09-03,OTHER,TEACHER,CEASED,105142.0,per Annum,0.0,10974.94,0.0,0.0,0.0
2019,DEPT OF ED HRLY SUPPORT STAFF,2019-01-30,MANHATTAN,STUDENT AIDE,ACTIVE,15.0,per Hour,0.0,1222.5,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,2001-03-29,MANHATTAN,ANNUAL ED PARA,ACTIVE,45203.0,per Annum,0.0,48862.97,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2018-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,350.0,0.0,0.0,0.0
2019,HRA/DEPT OF SOCIAL SERVICES,2005-08-22,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR,ACTIVE,56798.0,per Annum,1295.25,37054.27,0.0,0.0,1819.33
2019,PERSONNEL MONITORS,2018-06-26,MANHATTAN,MONITOR,ACTIVE,15.0,per Hour,494.0,6939.0,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2016-11-01,MANHATTAN,TEACHER,ACTIVE,66176.0,per Annum,0.0,54103.42,0.0,0.0,9.51
2019,ADMIN FOR CHILDREN'S SVCS,2013-06-03,QUEENS,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,86565.0,per Annum,1825.0,87034.63,0.0,54.88,1.2
2019,DEPT OF ED PEDAGOGICAL,2015-09-08,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,85029.0,per Annum,0.0,86422.22,0.0,0.0,0.0
2019,COMMUNITY COLLEGE (KINGSBORO),2010-09-01,BROOKLYN,ASSISTANT PROFESSOR,ACTIVE,81855.0,per Annum,260.72,84165.64,0.0,0.0,0.0
2019,DEPT OF ED HRLY SUPPORT STAFF,2016-02-22,MANHATTAN,F/T SCHOOL LUNCH HELPER,ACTIVE,16.04,per Hour,0.0,28574.16,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2016-09-06,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,67524.0,per Annum,0.0,67385.82,0.0,0.0,0.0
2019,DEPARTMENT FOR THE AGING,2017-02-21,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,80000.0,per Annum,1825.0,72096.48,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,2015-09-09,MANHATTAN,ANNUAL ED PARA,CEASED,44274.0,per Annum,0.0,852.38,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2016-09-06,MANHATTAN,TEACHER,ACTIVE,75843.0,per Annum,0.0,60001.75,0.0,0.0,37.05
2019,DEPT OF ED PER SESSION TEACHER,1998-09-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,6625.08,0.0,0.0,1.98
2019,DEPT OF ED PER SESSION TEACHER,2017-09-05,MANHATTAN,SCHOOL SECRETARY PER SESSION,ACTIVE,20.45,per Day,0.0,11641.45,0.0,0.0,0.4
2019,DEPARTMENT OF CITY PLANNING,2018-09-10,MANHATTAN,ASSISTANT URBAN DESIGNER,ACTIVE,56238.0,per Annum,1006.0,29709.91,0.0,0.0,49.5
2019,DEPT OF ED PER SESSION TEACHER,2003-09-24,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1631.83,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2002-09-03,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,104050.0,per Annum,0.0,85385.22,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2018-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,633.25,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER,ACTIVE,68270.0,per Annum,0.0,69455.86,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1999-12-10,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,9580.2,0.0,0.0,0.62
2019,DOE CUSTODIAL PAYROL,2007-07-16,MANHATTAN,CUSTODIAN ENGINEER,ACTIVE,1.0,per Hour,0.0,15656.24,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1993-09-07,MANHATTAN,TEACHER,CEASED,105142.0,per Annum,0.0,10391.99,0.0,0.0,0.0
2019,FIRE DEPARTMENT,2008-01-21,MANHATTAN,FIREFIGHTER,ACTIVE,85292.0,per Annum,2085.72,85058.23,409.08,30844.24,3319.94
2019,DEPT OF ED PER SESSION TEACHER,2017-10-12,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,383.5,0.0,0.0,0.0
2019,COMMUNITY COLLEGE (BRONX),1998-01-31,QUEENS,ADJUNCT LECTURER,CEASED,66.84,per Day,80.0,5347.2,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2012-07-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,16028.98,0.0,0.0,0.0
2019,DEPT OF ED HRLY SUPPORT STAFF,1997-09-18,MANHATTAN,F/T SCHOOL AIDE,ACTIVE,16.54,per Hour,0.0,39851.29,0.0,5402.01,0.0
2019,DEPT OF ED PER SESSION TEACHER,2018-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,401.04,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2012-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,300.0,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2016-10-05,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,66664.0,per Annum,0.0,71346.2,0.0,0.0,202.89
2019,DEPT OF ED PER SESSION TEACHER,1987-09-10,MANHATTAN,TEACHER- PER SESSION,CEASED,34.78,per Day,0.0,78.91,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2007-09-27,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,77062.0,per Annum,0.0,81262.71,0.0,0.0,0.0
2019,DEPT OF ED HRLY SUPPORT STAFF,2018-04-17,MANHATTAN,STUDENT AIDE,ACTIVE,15.0,per Hour,0.0,390.0,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,875.0,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2009-02-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2551.97,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,2015-10-07,MANHATTAN,ANNUAL ED PARA,ACTIVE,32586.0,per Annum,0.0,32959.49,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2018-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,841.46,0.0,0.0,0.0
2019,DEPT OF ED PER DIEM TEACHERS,2018-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,2794.47,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2008-08-28,MANHATTAN,TEACHER,CEASED,90973.0,per Annum,0.0,21551.7,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,2001-01-08,MANHATTAN,TEACHER,ACTIVE,88729.0,per Annum,0.0,72428.06,0.0,0.0,40.22
2019,DEPARTMENT OF EDUCATION ADMIN,2007-12-17,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,42687.0,per Annum,1825.0,42936.75,6.25,167.98,132.5
2019,DEPARTMENT OF EDUCATION ADMIN,2017-07-09,MANHATTAN,SCHOOL LUNCH ASSISTANT,ACTIVE,41501.0,per Annum,1825.0,41743.66,136.25,3412.45,953.41
2019,DEPT OF ED PER SESSION TEACHER,1984-09-05,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,33984.18,0.0,0.0,38.69
2019,DEPT OF ED PEDAGOGICAL,2004-01-05,MANHATTAN,SCHOOL SECRETARY,ACTIVE,62513.0,per Annum,0.0,66723.29,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1983-07-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,513.65,0.0,0.0,0.03
2019,OFFICE OF LABOR RELATIONS,2005-11-14,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR,ACTIVE,56647.0,per Annum,1825.0,56682.31,0.0,0.0,5143.53
2019,DEPT OF ED HRLY SUPPORT STAFF,2017-11-07,MANHATTAN,F/T SR. SCHOOL LUNCH HELPER,ACTIVE,14.38,per Hour,0.0,19789.17,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1993-09-07,MANHATTAN,TEACHER,ACTIVE,115959.0,per Annum,0.0,116509.33,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2014-10-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2981.03,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2008-08-28,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,96.58,0.0,0.0,0.0
2019,DEPT OF ED PEDAGOGICAL,1997-09-02,MANHATTAN,TEACHER,CEASED,108251.0,per Annum,0.0,12026.03,0.0,0.0,0.0
2019,HRA/DEPT OF SOCIAL SERVICES,2015-06-01,QUEENS,JOB OPPORTUNITY SPECIALIST,ACTIVE,47327.0,per Annum,1746.0,45549.03,146.75,4821.37,2070.54
2019,BOARD OF ELECTION POLL WORKERS,2013-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,875.0,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2007-01-02,MANHATTAN,SCHOOL SECRETARY PER SESSION,ACTIVE,20.45,per Day,0.0,16271.87,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2011-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,878.0,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,1999-09-07,MANHATTAN,TEACHER- PER SESSION,CEASED,34.78,per Day,0.0,95.74,0.0,0.0,0.0
2019,ADMIN FOR CHILDREN'S SVCS,2017-01-09,MANHATTAN,PLUMBER,ACTIVE,369.53,per Day,1825.0,96720.05,995.0,98840.24,1689.28
2019,DEPT OF ED PEDAGOGICAL,2015-09-08,MANHATTAN,SCHOOL PSYCHOLGIST,ACTIVE,78960.0,per Annum,0.0,77869.58,0.0,0.0,0.0
2019,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,628.0,0.0,0.0,0.0
2019,COMMUNITY COLLEGE (LAGUARDIA),2017-02-21,QUEENS,CUNY OFFICE ASSISTANT,ON LEAVE,35027.0,per Annum,1680.0,30244.37,0.0,0.0,0.0
2019,BOARD OF ELECTION,2014-08-24,QUEENS,CLERK TO THE BOARD,ACTIVE,34786.0,per Annum,1825.0,35342.53,411.5,10256.52,203.64
2019,DEPT OF ED PARA PROFESSIONALS,2018-02-09,MANHATTAN,ANNUAL ED PARA,ACTIVE,32586.0,per Annum,0.0,27137.18,0.0,0.0,0.0
2019,DEPT OF ED PARA PROFESSIONALS,2015-01-01,MANHATTAN,ANNUAL ED PARA,ACTIVE,32586.0,per Annum,0.0,26322.9,0.0,0.0,0.0
2019,DEPT OF ED PER SESSION TEACHER,2001-02-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2539.14,0.0,0.0,0.0
2019,HRA/DEPT OF SOCIAL SERVICES,2000-01-31,MANHATTAN,ELIGIBILITY SPECIALIST,ACTIVE,42433.0,per Annum,1737.75,40660.94,81.0,2458.89,5168.69
